date,symbol,price,peg_deviation,peg_volatility_7d,peg_volatility_30d,price_low,peg_deviation_low,low_source,source
2021-01-06,USDP,0.99778137462088,0.0022186253791199,0.0088183460475198,,0.99778137462088,0.0022186253791199,defillama_daily,defillama_coins_coingecko_daily
2021-01-06,USDT,1.0012223105596898,0.0012223105596897,0.0110125617952895,,1.0012223105596898,0.0012223105596897,defillama_daily,defillama_coins_coingecko_daily
2021-01-06,UST,1.00315690901354,0.0031569090135399,0.0091328345966122,,1.00315690901354,0.0031569090135399,defillama_daily,defillama_coins_coingecko_daily
2021-01-07,BUSD,0.9988764793529892,0.0011235206470108,0.0026432368104122,,0.9988764793529892,0.0011235206470108,defillama_daily,defillama_coins_coingecko_daily
2021-01-07,DAI,1.0020053603851362,0.0020053603851362,0.0097151774294534,0.0097151774294534,1.0020053603851362,0.0020053603851362,defillama_daily,defillama_coins_coingecko_daily
2021-01-07,FRAX,0.9943946634572864,0.0056053365427136,0.0094845127305365,0.0094845127305365,0.9943946634572864,0.0056053365427136,defillama_daily,defillama_coins_coingecko_daily
2021-01-07,TUSD,1.0058233946595498,0.0058233946595498,0.009330720028605,,1.0058233946595498,0.0058233946595498,defillama_daily,defillama_coins_coingecko_daily
2021-01-07,USDC,1.0002919012787677,0.0002919012787676,0.0027862118343972,,1.0002919012787677,0.0002919012787676,defillama_daily,defillama_coins_coingecko_daily
2021-01-07,USDP,0.9997653156867234,0.0002346843132765,0.0083151590311856,0.0083151590311856,0.9997653156867234,0.0002346843132765,defillama_daily,defillama_coins_coingecko_daily
2021-01-07,USDT,1.0017770058708182,0.0017770058708181,0.0102282292134849,0.0102282292134849,1.0017770058708182,0.0017770058708181,defillama_daily,defillama_coins_coingecko_daily
2021-01-07,UST,1.0072823553076635,0.0072823553076637,0.0092365201919163,0.0092365201919163,1.0072823553076635,0.0072823553076637,defillama_daily,defillama_coins_coingecko_daily
2021-01-08,BUSD,1.0004993653619707,0.0004993653619707,0.0024140678378385,0.0024140678378385,1.0004993653619707,0.0004993653619707,defillama_daily,defillama_coins_coingecko_daily
2021-01-08,DAI,1.0003571291060944,0.0003571291060944,0.0096272377539745,0.0090012354910694,1.0003571291060944,0.0003571291060944,defillama_daily,defillama_coins_coingecko_daily
2021-01-08,FRAX,1.0111921913535096,0.0111921913535095,0.0105475832896239,0.0097718813741012,1.0111921913535096,0.0111921913535095,defillama_daily,defillama_coins_coingecko_daily
2021-01-08,USDC,1.0031355637252355,0.0031355637252354,0.0026688796235022,,1.0031355637252355,0.0031355637252354,defillama_daily,defillama_coins_coingecko_daily
2021-01-08,USDP,1.0001430494193937,0.0001430494193936,0.0083117202486368,0.0079068241373661,1.0001430494193937,0.0001430494193936,defillama_daily,defillama_coins_coingecko_daily
2021-01-08,USDT,1.0011229764103136,0.0011229764103135,0.0102502053635809,0.0095556260477424,1.0011229764103136,0.0011229764103135,defillama_daily,defillama_coins_coingecko_daily
2021-01-09,BUSD,1.000634914077796,0.0006349140777959,0.0023210247674272,0.002237563785518,1.000634914077796,0.0006349140777959,defillama_daily,defillama_coins_coingecko_daily
2021-01-09,DAI,0.9985693990005068,0.0014306009994931,0.0093380524887427,0.0084255469501059,0.9985693990005068,0.0014306009994931,defillama_daily,defillama_coins_coingecko_daily
2021-01-09,FRAX,1.0108352795203124,0.0108352795203123,0.0099449500284052,0.0097589788539007,1.0108352795203124,0.0108352795203123,defillama_daily,defillama_coins_coingecko_daily
2021-01-09,TUSD,0.99846813317393,0.0015318668260698,0.0085256277143499,0.0085256277143499,0.99846813317393,0.0015318668260698,defillama_daily,defillama_coins_coingecko_daily
2021-01-09,USDC,1.003357278310254,0.003357278310254,0.0025708923143768,0.0025708923143768,1.003357278310254,0.003357278310254,defillama_daily,defillama_coins_coingecko_daily
2021-01-09,USDP,1.0000264030200512,2.6403020051191103e-05,0.0083793148414894,0.0075367803835248,1.0000264030200512,2.6403020051191103e-05,defillama_daily,defillama_coins_coingecko_daily
2021-01-09,USDT,1.0033992841248909,0.0033992841248908,0.0103913493574297,0.0091208340630722,1.0033992841248909,0.0033992841248908,defillama_daily,defillama_coins_coingecko_daily
2021-01-09,UST,1.0129743006357996,0.0129743006357996,0.0101169782244277,0.010008305605995,1.0129743006357996,0.0129743006357996,defillama_daily,defillama_coins_coingecko_daily
2021-01-10,DAI,1.003977406082239,0.003977406082239,0.009569385006195,0.0080748862973968,1.003977406082239,0.003977406082239,defillama_daily,defillama_coins_coingecko_daily
2021-01-10,FRAX,1.0099185268958737,0.0099185268958736,0.010251821884413,0.0095591440823685,1.0099185268958737,0.0099185268958736,defillama_daily,defillama_coins_coingecko_daily
2021-01-10,TUSD,1.00549952094476,0.0054995209447601,0.0090260757449304,0.0083684138167869,1.00549952094476,0.0054995209447601,defillama_daily,defillama_coins_coingecko_daily
2021-01-10,USDC,0.9998262154480692,0.0001737845519308,0.0026153934497184,0.0024522931032189,0.9998262154480692,0.0001737845519308,defillama_daily,defillama_coins_coingecko_daily
2021-01-10,USDP,0.997149054929064,0.002850945070936,0.0082311762051664,0.0071125954808043,0.997149054929064,0.002850945070936,defillama_daily,defillama_coins_coingecko_daily
2021-01-10,USDT,1.0035194787911297,0.0035194787911296,0.0104263067204971,0.0087410557780705,1.0035194787911297,0.0035194787911296,defillama_daily,defillama_coins_coingecko_daily
2021-01-10,UST,0.996195729978062,0.0038042700219379,0.0102258988462655,0.0094521591919314,0.996195729978062,0.0038042700219379,defillama_daily,defillama_coins_coingecko_daily
2021-01-11,BUSD,1.0013889640628968,0.0013889640628967,0.0021838576147865,0.0021204553767306,1.0013889640628968,0.0013889640628967,defillama_daily,defillama_coins_coingecko_daily
2021-01-11,DAI,0.9964556408877716,0.0035443591122285,0.0086856899502812,0.0077286289918197,0.9964556408877716,0.0035443591122285,defillama_daily,defillama_coins_coingecko_daily
2021-01-11,FRAX,1.0091782439325674,0.0091782439325673,0.0091577275237863,0.0092868552170797,1.0091782439325674,0.0091782439325673,defillama_daily,defillama_coins_coingecko_daily
2021-01-11,USDC,0.9964222426373588,0.003577757362641,0.0025712883834168,0.0028092235445939,0.9964222426373588,0.003577757362641,defillama_daily,defillama_coins_coingecko_daily
2021-01-11,USDP,1.0032948892490414,0.0032948892490414,0.008626513708164,0.0070730580105602,1.0032948892490414,0.0032948892490414,defillama_daily,defillama_coins_coingecko_daily
2021-01-11,UST,0.9903962879437878,0.0096037120562122,0.0104201787403479,0.0093817572901583,0.9903962879437878,0.0096037120562122,defillama_daily,defillama_coins_coingecko_daily
2021-01-12,DAI,1.0098647311777296,0.0098647311777295,0.004348829706565,0.0079485996291535,1.0098647311777296,0.0098647311777295,defillama_daily,defillama_coins_coingecko_daily
2021-01-12,FRAX,0.9923969686674868,0.0076030313325131,0.008330298416181,0.0093823730849812,0.9923969686674868,0.0076030313325131,defillama_daily,defillama_coins_coingecko_daily
2021-01-12,TUSD,1.001433083129712,0.001433083129712,0.0090294143395289,0.0078839106895327,1.001433083129712,0.001433083129712,defillama_daily,defillama_coins_coingecko_daily
2021-01-12,USDC,0.998078673993192,0.0019213260068079,0.0026808270837495,0.0027796883501794,0.998078673993192,0.0019213260068079,defillama_daily,defillama_coins_coingecko_daily
2021-01-12,USDP,0.9988540271359788,0.0011459728640212,0.0020009300897549,0.0067674393580547,0.9988540271359788,0.0011459728640212,defillama_daily,defillama_coins_coingecko_daily
2021-01-12,USDT,1.0085184528161932,0.0085184528161932,0.0111885672243286,0.0087695780619115,1.0085184528161932,0.0085184528161932,defillama_daily,defillama_coins_coingecko_daily
2021-01-12,UST,1.0144884065313862,0.0144884065313861,0.0095741349093842,0.0100872892764974,1.0144884065313862,0.0144884065313861,defillama_daily,defillama_coins_coingecko_daily
2021-01-13,BUSD,0.9968920639883372,0.0031079360116628,0.0015973363864634,0.0022991446648955,0.9968920639883372,0.0031079360116628,defillama_daily,defillama_coins_coingecko_daily
2021-01-13,DAI,1.0031953167712255,0.0031953167712255,0.0043277227774237,0.0076495125520801,1.0031953167712255,0.0031953167712255,defillama_daily,defillama_coins_coingecko_daily
2021-01-13,FRAX,1.018467788119548,0.0184677881195478,0.0095587803594811,0.0100464237453982,1.018467788119548,0.0184677881195478,defillama_daily,defillama_coins_coingecko_daily
2021-01-13,TUSD,1.0039465955273483,0.0039465955273483,0.0092604173535616,0.0076002753684564,1.0039465955273483,0.0039465955273483,defillama_daily,defillama_coins_coingecko_daily
2021-01-13,USDC,0.9944302759692564,0.0055697240307435,0.0033139411518999,0.003206399605934,0.9944302759692564,0.0055697240307435,defillama_daily,defillama_coins_coingecko_daily
2021-01-13,USDP,1.003466734653015,0.003466734653015,0.0022858587004935,0.0067183396447908,1.003466734653015,0.003466734653015,defillama_daily,defillama_coins_coingecko_daily
2021-01-13,USDT,1.0070958618802694,0.0070958618802694,0.0029231482254269,0.0086145131422373,1.0070958618802694,0.0070958618802694,defillama_daily,defillama_coins_coingecko_daily
2021-01-13,UST,1.008017606591484,0.0080176065914838,0.0087676525911689,0.0098807555729181,1.008017606591484,0.0080176065914838,defillama_daily,defillama_coins_coingecko_daily
2021-01-14,BUSD,1.0003529180794282,0.0003529180794281,0.0015278626421433,0.0021822546810548,1.0003529180794282,0.0003529180794281,defillama_daily,defillama_coins_coingecko_daily
2021-01-14,DAI,1.0065165068046322,0.0065165068046322,0.0046425378283517,0.0075166034415744,1.0065165068046322,0.0065165068046322,defillama_daily,defillama_coins_coingecko_daily
2021-01-14,FRAX,1.014780688232117,0.0147806882321173,0.0082232937165721,0.0101125424543102,1.014780688232117,0.0147806882321173,defillama_daily,defillama_coins_coingecko_daily
2021-01-14,USDC,1.0062333685600957,0.0062333685600957,0.0042266492447208,0.0035577445427513,1.0062333685600957,0.0062333685600957,defillama_daily,defillama_coins_coingecko_daily
2021-01-14,USDP,0.9968176628811254,0.0031823371188746,0.0026600537827,0.0064577847837215,0.9968176628811254,0.0031823371188746,defillama_daily,defillama_coins_coingecko_daily
2021-01-14,USDT,1.0036185497396932,0.0036185497396932,0.0027018211606125,0.0082925802755296,1.0036185497396932,0.0036185497396932,defillama_daily,defillama_coins_coingecko_daily
2021-01-14,UST,1.0059330488690306,0.0059330488690305,0.008751921252318,0.0095654710484924,1.0059330488690306,0.0059330488690305,defillama_daily,defillama_coins_coingecko_daily
2021-01-15,DAI,1.0018265557474184,0.0018265557474184,0.0045509921613605,0.0072460339723522,1.0018265557474184,0.0018265557474184,defillama_daily,defillama_coins_coingecko_daily
2021-01-15,TUSD,1.0033547245805032,0.0033547245805032,0.0026896276116864,0.0073065349854931,1.0033547245805032,0.0033547245805032,defillama_daily,defillama_coins_coingecko_daily
2021-01-15,USDC,1.0018128895652954,0.0018128895652953,0.0041018885408078,0.0034270328853792,1.0018128895652954,0.0018128895652953,defillama_daily,defillama_coins_coingecko_daily
2021-01-15,USDP,1.001058270146761,0.0010582701467609,0.0026925831681074,0.0062902214418094,1.001058270146761,0.0010582701467609,defillama_daily,defillama_coins_coingecko_daily
2021-01-15,USDT,1.0031762270327889,0.0031762270327888,0.0025441379061009,0.0079935280269332,1.0031762270327889,0.0031762270327888,defillama_daily,defillama_coins_coingecko_daily
2021-01-15,UST,1.0184032302869337,0.0184032302869336,0.0101277855907222,0.0102736703532646,1.0184032302869337,0.0184032302869336,defillama_daily,defillama_coins_coingecko_daily
2021-01-16,BUSD,1.0016942603788066,0.0016942603788066,0.00165740375249,0.0021282477883131,1.0016942603788066,0.0016942603788066,defillama_daily,defillama_coins_coingecko_daily
2021-01-16,DAI,1.0025799624882514,0.0025799624882514,0.0041472629442588,0.0070102168239618,1.0025799624882514,0.0025799624882514,defillama_daily,defillama_coins_coingecko_daily
2021-01-16,FRAX,1.0130854146069466,0.0130854146069465,0.0083173425482323,0.0100051317858885,1.0130854146069466,0.0130854146069465,defillama_daily,defillama_coins_coingecko_daily
2021-01-16,TUSD,1.0021930751691552,0.0021930751691552,0.0025453843826438,0.0070009573575648,1.0021930751691552,0.0021930751691552,defillama_daily,defillama_coins_coingecko_daily
2021-01-16,USDT,1.006840088643315,0.006840088643315,0.0022342780469138,0.0078526432887467,1.006840088643315,0.006840088643315,defillama_daily,defillama_coins_coingecko_daily
2021-01-16,UST,1.01023834396402,0.0102383439640201,0.0098921838189764,0.0101022287306344,1.01023834396402,0.0102383439640201,defillama_daily,defillama_coins_coingecko_daily
2021-01-17,BUSD,1.0011741048603915,0.0011741048603917,0.0016135609376508,0.0020528882800505,1.0011741048603915,0.0011741048603917,defillama_daily,defillama_coins_coingecko_daily
2021-01-17,DAI,1.0013805225825674,0.0013805225825673,0.0042118359174212,0.0067877796637406,1.0013805225825674,0.0013805225825673,defillama_daily,defillama_coins_coingecko_daily
2021-01-17,FRAX,0.992666047233954,0.0073339527660458,0.0104939354852251,0.0101372545424922,0.992666047233954,0.0073339527660458,defillama_daily,defillama_coins_coingecko_daily
2021-01-17,TUSD,1.0000552120048654,5.5212004865357045e-05,0.0023929442797889,0.0067029304667419,1.0000552120048654,5.5212004865357045e-05,defillama_daily,defillama_coins_coingecko_daily
2021-01-17,USDC,0.9979553504927658,0.0020446495072341,0.0038717335779896,0.003365347220136,0.9979553504927658,0.0020446495072341,defillama_daily,defillama_coins_coingecko_daily
2021-01-17,USDP,0.9973358219085392,0.0026641780914609,0.002888938023619,0.0060777711389556,0.9973358219085392,0.0026641780914609,defillama_daily,defillama_coins_coingecko_daily
2021-01-17,USDT,1.0021410577808154,0.0021410577808154,0.0024412071923809,0.0075891470317902,1.0021410577808154,0.0021410577808154,defillama_daily,defillama_coins_coingecko_daily
2021-01-17,UST,0.9990637774225848,0.0009362225774151,0.0094566866510357,0.0098083515982266,0.9990637774225848,0.0009362225774151,defillama_daily,defillama_coins_coingecko_daily
2021-01-18,BUSD,1.0003070399517646,0.0003070399517646,0.0016127604692165,0.0019723746174864,1.0003070399517646,0.0003070399517646,defillama_daily,defillama_coins_coingecko_daily
2021-01-18,DAI,1.0009604566089496,0.0009604566089496,0.0032612622429785,0.0065853477198227,1.0009604566089496,0.0009604566089496,defillama_daily,defillama_coins_coingecko_daily
2021-01-18,FRAX,1.0056532419402715,0.0056532419402715,0.0104343453203025,0.0098223653162322,1.0056532419402715,0.0056532419402715,defillama_daily,defillama_coins_coingecko_daily
2021-01-18,TUSD,0.9989889409006548,0.001011059099345,0.0022645575559712,0.0064455821442722,0.9989889409006548,0.001011059099345,defillama_daily,defillama_coins_coingecko_daily
2021-01-18,USDC,0.9988321181325444,0.0011678818674556,0.0038653570717128,0.0032672617865474,0.9988321181325444,0.0011678818674556,defillama_daily,defillama_coins_coingecko_daily
2021-01-18,USDP,1.003441085430226,0.003441085430226,0.0029374324777183,0.0060464450614176,1.003441085430226,0.003441085430226,defillama_daily,defillama_coins_coingecko_daily
2021-01-18,USDT,0.9991661096257104,0.0008338903742896,0.0032858177499457,0.0073676073392193,0.9991661096257104,0.0008338903742896,defillama_daily,defillama_coins_coingecko_daily
2021-01-18,UST,0.991602570269646,0.0083974297303539,0.0091160193361699,0.0098724850715399,0.991602570269646,0.0083974297303539,defillama_daily,defillama_coins_coingecko_daily
2021-01-19,BUSD,1.0009442708713343,0.0009442708713343,0.0016260788741775,0.0019070126729956,1.0009442708713343,0.0009442708713343,defillama_daily,defillama_coins_coingecko_daily
2021-01-19,DAI,1.0004933552719673,0.0004933552719672,0.0020282572707891,0.006401762960052,1.0004933552719673,0.0004933552719672,defillama_daily,defillama_coins_coingecko_daily
2021-01-19,TUSD,0.9997045114638134,0.0002954885361865,0.0018898990394406,0.0062113756959991,0.9997045114638134,0.0002954885361865,defillama_daily,defillama_coins_coingecko_daily
2021-01-19,USDC,0.9996842878450236,0.0003157121549763,0.0036795896450708,0.003159878745845,0.9996842878450236,0.0003157121549763,defillama_daily,defillama_coins_coingecko_daily
2021-01-19,USDP,1.000467756926663,0.0004677569266628,0.0026907133683643,0.0058934941492356,1.000467756926663,0.0004677569266628,defillama_daily,defillama_coins_coingecko_daily
2021-01-19,UST,1.0054735425737584,0.0054735425737584,0.0084658888754155,0.0096112696325538,1.0054735425737584,0.0054735425737584,defillama_daily,defillama_coins_coingecko_daily
2021-01-20,BUSD,0.9986154187304412,0.0013845812695587,0.0016800688217903,0.0018944664156442,0.9986154187304412,0.0013845812695587,defillama_daily,defillama_coins_coingecko_daily
2021-01-20,FRAX,0.9843888383819936,0.0156111616180063,0.0132435835101262,0.0106130875166945,0.9843888383819936,0.0156111616180063,defillama_daily,defillama_coins_coingecko_daily
2021-01-20,TUSD,1.0055523642126898,0.0055523642126897,0.0024628252222164,0.0061643864680214,1.0055523642126898,0.0055523642126897,defillama_daily,defillama_coins_coingecko_daily
2021-01-20,USDC,0.9986559270307328,0.001344072969267,0.003646780687983,0.0030833909086094,0.9986559270307328,0.001344072969267,defillama_daily,defillama_coins_coingecko_daily
2021-01-20,USDP,1.002989816401931,0.002989816401931,0.0027963862078288,0.0058325219966992,1.002989816401931,0.002989816401931,defillama_daily,defillama_coins_coingecko_daily
2021-01-20,USDT,1.000971103306354,0.0009711033063539,0.0029129699092346,0.0071479143196796,1.000971103306354,0.0009711033063539,defillama_daily,defillama_coins_coingecko_daily
2021-01-20,UST,1.0051169292208662,0.0051169292208661,0.008394704977894,0.0093634682365283,1.0051169292208662,0.0051169292208661,defillama_daily,defillama_coins_coingecko_daily
2021-01-21,BUSD,1.0012905391549698,0.0012905391549697,0.0010167966366482,0.0018509231400935,1.0012905391549698,0.0012905391549697,defillama_daily,defillama_coins_coingecko_daily
2021-01-21,DAI,1.0003446703716683,0.0003446703716682,0.0021306604298451,0.0062335987747623,1.0003446703716683,0.0003446703716682,defillama_daily,defillama_coins_coingecko_daily
2021-01-21,FRAX,1.0015950582378617,0.0015950582378616,0.0124409574665919,0.0103199366453077,1.0015950582378617,0.0015950582378616,defillama_daily,defillama_coins_coingecko_daily
2021-01-21,TUSD,1.0019907292133836,0.0019907292133836,0.0023073466598016,0.0059833566235588,1.0019907292133836,0.0019907292133836,defillama_daily,defillama_coins_coingecko_daily
2021-01-21,USDC,0.9980491718442628,0.0019508281557372,0.002977253024385,0.0030317020845578,0.9980491718442628,0.0019508281557372,defillama_daily,defillama_coins_coingecko_daily
2021-01-21,USDP,1.001499693504912,0.0014996935049118,0.0025732974698114,0.0057180747794574,1.001499693504912,0.0014996935049118,defillama_daily,defillama_coins_coingecko_daily
2021-01-21,USDT,1.0002160312612838,0.0002160312612837,0.0025519291466724,0.0069503949639374,1.0002160312612838,0.0002160312612837,defillama_daily,defillama_coins_coingecko_daily
2021-01-21,UST,1.0192024269243796,0.0192024269243795,0.0099612482673998,0.0098570429252775,1.0192024269243796,0.0192024269243795,defillama_daily,defillama_coins_coingecko_daily
2021-01-22,BUSD,1.002053020486552,0.002053020486552,0.0011367962351196,0.0018409946613641,1.002053020486552,0.002053020486552,defillama_daily,defillama_coins_coingecko_daily
2021-01-22,DAI,0.99831226191364,0.0016877380863599,0.0013578392648538,0.0061062827331766,0.99831226191364,0.0016877380863599,defillama_daily,defillama_coins_coingecko_daily
2021-01-22,FRAX,0.9935980787236784,0.0064019212763216,0.0112392779429497,0.0102638136070381,0.9935980787236784,0.0064019212763216,defillama_daily,defillama_coins_coingecko_daily
2021-01-22,TUSD,1.0020562901271195,0.0020562901271194,0.0022010849755174,0.005818408044853,1.0020562901271195,0.0020562901271194,defillama_daily,defillama_coins_coingecko_daily
2021-01-22,USDC,0.9976265060625796,0.0023734939374204,0.0014368938052451,0.0029972310696604,0.9976265060625796,0.0023734939374204,defillama_daily,defillama_coins_coingecko_daily
2021-01-22,USDP,0.9945798234536176,0.0054201765463823,0.0031773947826762,0.0056416302258728,0.9945798234536176,0.0054201765463823,defillama_daily,defillama_coins_coingecko_daily
2021-01-22,USDT,0.9964233225695348,0.0035766774304651,0.0032796056925006,0.006847905873541,0.9964233225695348,0.0035766774304651,defillama_daily,defillama_coins_coingecko_daily
2021-01-23,BUSD,1.0000500191543635,5.001915436353421e-05,0.0011071923261294,0.0017912036921554,1.0000500191543635,5.001915436353421e-05,defillama_daily,defillama_coins_coingecko_daily
2021-01-23,DAI,0.9991291422209424,0.0008708577790577,0.0014136465474741,0.0059720815199338,0.9991291422209424,0.0008708577790577,defillama_daily,defillama_coins_coingecko_daily
2021-01-23,FRAX,0.996832923976547,0.003167076023453,0.0094255596317283,0.0100817013994343,0.996832923976547,0.003167076023453,defillama_daily,defillama_coins_coingecko_daily
2021-01-23,TUSD,0.9998596308676708,0.0001403691323292,0.0022556844141286,0.0056561388316205,0.9998596308676708,0.0001403691323292,defillama_daily,defillama_coins_coingecko_daily
2021-01-23,USDC,0.9988857300413844,0.0011142699586155,0.0007004419900496,0.002926073162488,0.9988857300413844,0.0011142699586155,defillama_daily,defillama_coins_coingecko_daily
2021-01-23,USDP,0.9996577389452568,0.0003422610547431,0.0031580884359507,0.0055121868498713,0.9996577389452568,0.0003422610547431,defillama_daily,defillama_coins_coingecko_daily
2021-01-23,USDT,0.9989478639032991,0.0010521360967007,0.0032606857460222,0.0066886021715424,0.9989478639032991,0.0010521360967007,defillama_daily,defillama_coins_coingecko_daily
2021-01-23,UST,0.9976987410544794,0.0023012589455205,0.0090479791496652,0.0096834862140349,0.9976987410544794,0.0023012589455205,defillama_daily,defillama_coins_coingecko_daily
