date,connectedness
2021-08-07,9.55985621658767
2021-08-08,9.20016776340027
2021-08-09,9.417317675609727
2021-08-10,10.27116886057895
2021-08-11,15.108935844486648
2021-08-12,12.18466420177593
2021-08-13,15.044993580319776
2021-08-14,13.196239663731157
2021-08-15,13.390199406724967
2021-08-16,11.573166667397839
2021-08-17,12.027432760088452
2021-08-18,13.964029676500989
2021-08-19,14.246844154562643
2021-08-20,16.073523606718332
2021-08-21,14.559977573671079
2021-08-22,15.673267007285085
2021-08-23,16.58937930754092
2021-08-24,35.387331688448434
2021-08-25,36.93829116496692
2021-08-26,38.09540768313937
2021-08-27,43.106231421036
2021-08-28,16.314997004836474
2021-08-29,15.680310731061553
2021-08-30,14.359820925879706
2021-08-31,15.964314292956129
2021-09-01,11.99440758912198
2021-09-02,40.76965158596148
2021-09-03,40.44446600785776
2021-09-04,39.213551085436784
2021-09-05,41.49357555827549
2021-09-06,43.95223125660983
2021-09-07,45.04377092976451
2021-09-08,42.77476724527055
2021-09-09,40.57592120633831
2021-09-10,40.49710303202737
2021-09-11,40.1617346189972
2021-09-12,37.56817050033138
2021-09-13,33.99837252989255
2021-09-14,34.87106921309009
2021-09-15,35.68470575120968
2021-09-16,35.6124014854025
2021-09-17,37.72140045208049
2021-09-18,12.810547249839011
2021-09-19,12.965989996403893
2021-09-20,12.724733825832967
2021-09-21,13.798711727397928
2021-09-22,15.7072559914893
2021-09-23,17.828654930300537
2021-09-24,17.28658533979227
2021-09-25,21.232099084612944
2021-09-26,19.67393003187604
2021-09-27,21.79655528808846
2021-09-28,20.095715394397363
2021-09-29,22.78507431431631
2021-09-30,20.623774154758145
2021-10-01,22.101348782243846
2021-10-02,17.966517346009446
2021-10-03,16.155775794194128
2021-10-04,17.779232865617356
2021-10-05,15.777341913363962
2021-10-06,15.26873569482997
2021-10-07,14.628674871433134
2021-10-08,12.673444146342927
2021-10-09,13.620664712046482
2021-10-10,13.160146275712247
2021-10-11,12.223218085911258
2021-10-12,11.436868360528052
2021-10-13,11.8665753529563
2021-10-14,11.696641578936006
2021-10-15,11.773968976863891
2021-10-16,11.626540195142354
2021-10-17,11.766598538724427
2021-10-18,11.4942155868066
2021-10-19,13.422613270984286
2021-10-20,14.992928817029505
2021-10-21,13.858234851633055
2021-10-22,17.441058522675302
2021-10-23,41.92402844765562
2021-10-24,26.845098877774575
2021-10-25,25.802554901558572
2021-10-26,19.844683353795077
2021-10-27,19.257222727749323
2021-10-28,20.66873902050651
2021-10-29,20.92887363254864
2021-10-30,23.557419350701725
2021-10-31,18.65836420905239
2021-11-01,23.72658821487437
2021-11-02,16.900430342488725
2021-11-03,15.18739565998205
2021-11-04,15.452126627900908
2021-11-05,16.757614079460993
2021-11-06,13.97891858875575
2021-11-07,13.289534337430432
2021-11-08,16.19546024309927
2021-11-09,16.15491936605129
2021-11-10,16.973118676172007
2021-11-11,20.806702786305465
2021-11-12,21.098416937163723
2021-11-13,21.496494134990385
2021-11-14,23.124298381730778
2021-11-15,20.760841162881448
2021-11-16,17.99177992811538
2021-11-17,16.94733193735577
2021-11-18,19.17682200918006
2021-11-19,21.46189538086829
2021-11-20,20.214610533614053
2021-11-21,19.750672595936457
2021-11-22,20.867753448810035
2021-11-23,21.433043544973394
2021-11-24,21.599076167863384
2021-11-25,21.319789167975202
2021-11-26,16.12166217112192
2021-11-27,16.4000013167227
2021-11-28,18.52548027224019
2021-11-29,14.48488528846018
2021-11-30,17.001408593352174
2021-12-01,17.78935560244419
2021-12-02,17.3048605640272
2021-12-03,17.485237582397207
2021-12-04,17.614375250393643
2021-12-05,18.8609197088882
2021-12-06,18.383460394187612
2021-12-07,18.23916282719693
2021-12-08,19.324896937987234
2021-12-09,22.68084818340782
2021-12-10,22.714596847923207
2021-12-11,18.90366410738773
2021-12-12,19.7826677046551
2021-12-13,17.826825236086197
2021-12-14,19.29649089318295
2021-12-15,17.338650029859192
2021-12-16,20.7213147819867
2021-12-17,19.463890065664003
2021-12-18,18.356251758603605
2021-12-19,20.983554761158352
2021-12-20,20.44559416189462
2021-12-21,24.32080158441703
2021-12-22,24.964592627760418
2021-12-23,24.724677565110376
2021-12-24,24.457297015119305
2021-12-25,24.727634469805626
2021-12-26,23.687528498586286
2021-12-27,24.19426347428414
2021-12-28,23.798919484005022
2021-12-29,25.17217263968804
2021-12-30,26.107279094036784
2021-12-31,24.625617415417356
2022-01-01,24.040646770763562
2022-01-02,25.643957775961113
2022-01-03,23.384202373478637
2022-01-04,22.98962707253245
2022-01-05,21.018410706502365
2022-01-06,20.752397375121877
2022-01-07,19.924657551905046
2022-01-08,20.2095951033767
2022-01-09,20.636681207923214
2022-01-10,38.64466631153053
2022-01-11,38.395869846997634
2022-01-12,41.38953415815219
2022-01-13,41.71964814234174
2022-01-14,25.804097594673394
2022-01-15,27.33269713901584
2022-01-16,32.73110149282608
2022-01-17,41.01423370917621
2022-01-18,38.65974854780122
2022-01-19,39.43779242108675
2022-01-20,40.01384047366028
2022-01-21,41.010647288741694
2022-01-22,40.93709176642667
2022-01-23,36.250770168242454
2022-01-24,36.56936945176221
2022-01-25,38.266488139544016
2022-01-26,38.39946429955835
2022-01-27,36.231739579700154
2022-01-28,36.87602468800479
2022-01-29,21.61998152909641
2022-01-30,21.772429495491608
2022-01-31,21.863572701973034
2022-02-01,21.756892787476147
2022-02-02,19.081771016423556
2022-02-03,25.14715061995918
2022-02-04,17.9092985505379
2022-02-05,16.98915615524076
2022-02-06,44.409303503305296
2022-02-07,43.6415845843181
2022-02-08,44.68270937131486
2022-02-09,27.21351806003304
2022-02-10,25.307817888796325
2022-02-11,26.03590623204687
2022-02-12,25.141614887242703
2022-02-13,26.760781144200706
2022-02-14,26.305226123362225
2022-02-15,24.791568553210986
2022-02-16,24.773729417200684
2022-02-17,24.666784811572107
2022-02-18,23.200458359731346
2022-02-19,27.528041115983537
2022-02-20,26.388703454928685
2022-02-21,29.090300465368724
2022-02-22,31.70985844512123
2022-02-23,29.825338153060997
2022-02-24,30.606744723180924
2022-02-25,30.900794794018125
2022-02-26,31.787636726389756
2022-02-27,27.785727689556484
2022-02-28,28.80551100997627
2022-03-01,27.286095577955106
2022-03-02,26.840875299151044
2022-03-03,26.14732438761672
2022-03-04,27.282707201864298
2022-03-05,27.685711193433182
2022-03-06,29.473017270586922
2022-03-07,30.03040369296044
2022-03-08,29.10770278365632
2022-03-09,29.818512037850798
2022-03-10,30.34175290388672
2022-03-11,30.81967245003927
2022-03-12,30.10506419450285
2022-03-13,29.413951511963976
2022-03-14,29.698549771359595
2022-03-15,29.91625278535357
2022-03-16,28.82235905739193
2022-03-17,27.699733559354367
2022-03-18,27.86110368592858
2022-03-19,25.05464132085986
2022-03-20,25.72925256590517
2022-03-21,27.26805044142875
2022-03-22,27.16685080027372
2022-03-23,27.10123888420789
2022-03-24,27.287464795354733
2022-03-25,25.31828919926187
2022-03-26,25.34555722033285
2022-03-27,26.410205243050598
2022-03-28,24.395957673095502
2022-03-29,26.77311667894491
2022-03-30,24.336141601280104
2022-03-31,24.415529733567908
2022-04-01,24.664106478723802
2022-04-02,24.23967103265614
2022-04-03,24.42426445286292
2022-04-04,26.441612011727646
2022-04-05,25.961840298128923
2022-04-06,29.68379684896024
2022-04-07,28.5317058299282
2022-04-08,30.092588298417724
2022-04-09,28.009345030581812
2022-04-10,30.768590569933696
2022-04-11,29.76832651432457
2022-04-12,31.573834144984904
2022-04-13,31.02779157900919
2022-04-14,29.78693113475378
2022-04-15,29.083215765237135
2022-04-16,30.115270672878513
2022-04-17,29.952195141239134
2022-04-18,30.191204377880766
2022-04-19,27.68061864709295
2022-04-20,27.538306270596912
2022-04-21,28.3657791848543
2022-04-22,29.14705414214749
2022-04-23,29.16257799517963
2022-04-24,28.55354172650574
2022-04-25,24.015891043542915
2022-04-26,30.002474664357514
2022-04-27,29.98445337019332
2022-04-28,26.492607892801836
2022-04-29,23.212920301367546
2022-04-30,20.493516573891
2022-05-01,20.200384045400142
2022-05-02,17.601058625924715
2022-05-03,18.737775858924643
2022-05-04,15.821452206929687
2022-05-05,14.930482584574989
2022-05-06,17.40283318121404
2022-05-07,20.962646982640585
2022-05-08,27.254506887081508
2022-05-09,33.52774714214777
2022-05-10,34.96443126287454
2022-05-11,33.84570093956154
2022-05-12,35.35856950131754
2022-05-13,42.28792967768998
2022-05-14,38.18800325420201
2022-05-15,43.28496193996513
2022-05-16,42.81291478935828
2022-05-17,44.83681429041879
2022-05-18,45.931376251694154
2022-05-19,45.97075055918458
2022-05-20,43.94538506376253
2022-05-21,44.19689276460998
2022-05-22,42.474506596138916
2022-05-23,41.937641292937386
2022-05-24,41.94925064932444
2022-05-25,45.75524259075783
2022-05-26,44.10141433609667
2022-05-27,43.02789593134381
2022-05-28,39.82259237718786
2022-05-29,39.18134539775811
2022-05-30,49.70202185816227
2022-05-31,54.78590983558329
2022-06-01,53.64907211234296
2022-06-02,55.75912548182613
2022-06-03,55.5074076534082
2022-06-04,57.16808086335809
2022-06-05,58.6950297367933
2022-06-06,58.956052333226516
2022-06-07,59.86269806694964
2022-06-08,60.0366927855964
2022-06-09,60.9200986124748
2022-06-10,59.74545944886547
2022-06-11,47.21085913149836
2022-06-12,59.10499668662529
2022-06-13,45.99211374909156
2022-06-14,43.9221041533277
2022-06-15,42.26242151055805
2022-06-16,40.57639344545324
2022-06-17,37.155945048156624
2022-06-18,33.01420544750682
2022-06-19,36.13598462967492
2022-06-20,33.973825710182105
2022-06-21,35.95564220809779
2022-06-22,32.60135575949996
2022-06-23,29.879760681739175
2022-06-24,31.60421559679176
2022-06-25,26.293023063468514
2022-06-26,26.74980794821664
2022-06-27,28.639490584771032
2022-06-28,34.46682395696424
2022-06-29,32.07935189155449
2022-06-30,39.15773416996656
2022-07-01,40.59144856179731
2022-07-02,33.467884792700175
2022-07-03,31.53969489813939
2022-07-04,31.219011209360538
2022-07-05,26.47757175990142
2022-07-06,26.209035371214707
2022-07-07,27.57933273290717
2022-07-08,27.071911540632964
2022-07-09,26.01565637058436
2022-07-10,27.701726453838194
2022-07-11,25.64976885662005
2022-07-12,28.53167346692922
2022-07-13,26.74635377989195
2022-07-14,32.65768472491062
2022-07-15,27.9066396127473
2022-07-16,29.65250804127614
2022-07-17,30.611651624993307
2022-07-18,26.550578453886487
2022-07-19,27.198124787890997
2022-07-20,28.150224019472535
2022-07-21,28.6332850708808
2022-07-22,29.41733041564668
2022-07-23,28.732679075846555
2022-07-24,29.347334548093805
2022-07-25,30.716931854040542
2022-07-26,32.704130197206794
2022-07-27,31.601836111949144
2022-07-28,32.16858790025212
2022-07-29,32.792362285398134
2022-07-30,32.8211722143798
2022-07-31,32.97945230684608
2022-08-01,36.11600137958153
2022-08-02,36.3366771123759
2022-08-03,35.37895767539821
2022-08-04,34.95468187087274
2022-08-05,34.50788257560487
2022-08-06,34.36952479859302
2022-08-07,34.83056902744776
2022-08-08,36.733450013141166
2022-08-09,36.27243298581
2022-08-10,34.51326122182934
2022-08-11,34.062066931236515
2022-08-12,30.545862944615564
2022-08-13,31.819280099280366
2022-08-14,30.552189142268517
2022-08-15,30.98721538065764
2022-08-16,32.98895918978094
2022-08-17,32.265614734252225
2022-08-18,31.74090953557238
2022-08-19,31.960784664359053
2022-08-20,34.93391594605555
2022-08-21,41.555624752689994
2022-08-22,39.52676302404344
2022-08-23,37.25515510335825
2022-08-24,37.817084039009416
2022-08-25,36.93111257856872
2022-08-26,37.17304934221766
2022-08-27,31.658027761963538
2022-08-28,29.413030610219558
2022-08-29,31.189467650047032
2022-08-30,30.687369096281824
2022-08-31,32.10862410984278
2022-09-01,31.198499903771015
2022-09-02,31.839378451222988
2022-09-03,30.521753740756317
2022-09-04,31.017015852681908
2022-09-05,28.72933321828387
2022-09-06,28.769564610598852
2022-09-07,28.968525910822763
2022-09-08,30.138922228765143
2022-09-09,33.51416858343783
2022-09-10,34.29020173123276
2022-09-11,34.37853522527667
2022-09-12,32.458916687163985
2022-09-13,30.566002849651362
2022-09-14,28.05978754735461
2022-09-15,30.92024819039071
2022-09-16,33.531972802403146
2022-09-17,35.79359786523638
2022-09-18,36.78528510643035
2022-09-19,38.60746185758771
2022-09-20,41.273420055787845
2022-09-21,39.3164128379221
2022-09-22,35.81462129901308
2022-09-23,36.19209787098407
2022-09-24,33.78772599034132
2022-09-25,28.69952760734248
2022-09-26,34.8937709948303
2022-09-27,36.42415000352601
2022-09-28,32.20601515641904
2022-09-29,32.163765010941646
2022-09-30,25.925536736105915
2022-10-01,24.920135437948076
2022-10-02,25.652781742388207
2022-10-03,27.141233091670003
2022-10-04,28.79519156141257
2022-10-05,28.49360410407471
2022-10-06,29.87808400492429
2022-10-07,32.48666579400772
2022-10-08,33.78852244949392
2022-10-09,31.676987013582846
2022-10-10,31.395077974842444
2022-10-11,32.25329935861555
2022-10-12,29.876771308870165
2022-10-13,26.98796886658489
2022-10-14,25.031171247413397
2022-10-15,27.226281033757303
2022-10-16,28.172062297819377
2022-10-17,27.304575607507665
2022-10-18,26.837942244114732
2022-10-19,24.47082206868628
2022-10-20,23.0289394043261
2022-10-21,21.582132080362193
2022-10-22,20.40398313181605
2022-10-23,17.186981614222297
2022-10-24,17.531740021501218
2022-10-25,13.043096251405196
2022-10-26,12.755630217442215
2022-10-27,13.973382529993483
2022-10-28,13.107135674468617
2022-10-29,13.21033078520717
2022-10-30,14.540926021187861
2022-10-31,16.090708479258254
2022-11-01,11.797276038425142
2022-11-02,12.334314652052969
2022-11-03,12.63383540182712
2022-11-04,13.478920118917326
2022-11-05,12.35253975027899
2022-11-06,24.61876402618699
2022-11-07,24.75009257291889
2022-11-08,23.357672400154605
2022-11-09,22.586542546630994
2022-11-10,26.45059661718755
2022-11-11,33.76439638647615
2022-11-12,33.82180609170342
2022-11-13,34.95082471262892
2022-11-14,35.49691105591688
2022-11-15,32.4751318426437
2022-11-16,30.32953438717897
2022-11-17,31.19427278532393
2022-11-18,29.346838458283287
2022-11-19,29.717405903906425
2022-11-20,30.408418959978633
2022-11-21,30.494535360566545
2022-11-22,33.07967160282943
2022-11-23,33.925449189560396
2022-11-24,35.09020892692143
2022-11-25,36.74247917506798
2022-11-26,36.872402948210045
2022-11-27,39.56871730810653
2022-11-28,45.32579947709387
2022-11-29,45.57541022922098
2022-11-30,42.27687335352718
2022-12-01,40.917335070132864
2022-12-02,41.93591717198451
2022-12-03,41.86931762698127
2022-12-04,41.550177190927364
2022-12-05,45.784564610072074
2022-12-06,45.67181352539892
2022-12-07,41.66095627202571
2022-12-08,43.63543267588209
2022-12-09,42.62870293121269
2022-12-10,39.54202903392032
2022-12-11,37.45244893931754
2022-12-12,36.41015637498963
2022-12-13,36.294065860550106
2022-12-14,36.69777253034522
2022-12-15,36.95178697090669
2022-12-16,36.796589100994716
2022-12-17,38.6301589677326
2022-12-18,63.37562225049138
2022-12-19,40.590303901986715
2022-12-20,40.987912128366546
2022-12-21,45.01684157813891
2022-12-22,44.880140852293714
2022-12-23,46.07741020415962
2022-12-24,44.856392447568936
2022-12-25,46.80319711658314
2022-12-26,44.97031598467667
2022-12-27,46.50804872284093
2022-12-28,45.85522003188006
2022-12-29,43.38211582657291
2022-12-30,42.54306007505334
2022-12-31,44.286801391728304
2023-01-01,45.234092718069675
2023-01-02,47.42188014592789
2023-01-03,49.07480315714528
2023-01-04,47.22726647459532
2023-01-05,47.981608188063575
2023-01-06,44.26681616059762
2023-01-07,44.27504715323871
2023-01-08,44.796455888608314
2023-01-09,40.23338305475811
2023-01-10,40.435053760019315
2023-01-11,39.64548606001392
2023-01-12,37.75713401547572
2023-01-13,38.03826376541408
2023-01-14,35.692586712255626
2023-01-15,34.77426983340934
2023-01-16,33.56103077091658
2023-01-17,31.988446123721282
2023-01-18,31.150084248268627
2023-01-19,28.555816026255165
2023-01-20,29.007858510512552
2023-01-21,28.20831940462092
2023-01-22,29.373492240751254
2023-01-23,30.54793923418141
2023-01-24,33.355167407738996
2023-01-25,34.89042567607379
2023-01-26,32.55724753541238
2023-01-27,32.088575474752844
2023-01-28,30.527462600872656
2023-01-29,29.369138862937618
2023-01-30,28.846944992403166
2023-01-31,27.838386692897288
2023-02-01,29.436571728604388
2023-02-02,30.565711767396287
2023-02-03,30.598740181684605
2023-02-04,28.925914688798382
2023-02-05,28.77242333887938
2023-02-06,24.956422273568734
2023-02-07,24.507803878320257
2023-02-08,28.340575882807517
2023-02-09,25.388219191471418
2023-02-10,22.212823696471595
2023-02-11,26.909761286552946
2023-02-12,31.4304024552303
2023-02-13,29.946372975045865
2023-02-14,30.14707479760417
2023-02-15,30.18578808128487
2023-02-16,24.7647660038916
2023-02-17,19.76123249705035
2023-02-18,18.803903989193106
2023-02-19,22.00534745864513
2023-02-20,20.498456939086363
2023-02-21,20.490992846450638
2023-02-22,21.09149076693938
2023-02-23,18.637533367430947
2023-02-24,19.753400319659796
2023-02-25,19.00344470161346
2023-02-26,20.948513437485428
2023-02-27,41.64127821469993
2023-02-28,20.667113183683348
2023-03-01,39.98974007365903
2023-03-02,20.130584481955783
2023-03-03,19.798127240783337
2023-03-04,18.551762921219073
2023-03-05,18.32335896442133
2023-03-06,19.4462614755474
2023-03-07,23.820388916290547
2023-03-08,23.10931504142636
2023-03-09,19.57484927323485
2023-03-10,20.376817126348012
2023-03-11,22.21108729311032
2023-03-12,23.630008832367146
2023-03-13,25.610792005879656
2023-03-14,29.56269531604655
2023-03-15,29.435763198620577
2023-03-16,30.763456712522963
2023-03-17,27.35541731439023
2023-03-18,27.233571699446767
2023-03-19,27.76678168079638
2023-03-20,29.019804752761846
2023-03-21,31.467017091994265
2023-03-22,35.51403624470496
2023-03-23,49.21212060990332
2023-03-24,48.66370036996275
2023-03-25,48.005341000720115
2023-03-26,47.767822115730716
2023-03-27,46.72793135622687
2023-03-28,47.4243560175827
2023-03-29,49.05967124821291
2023-03-30,46.81840077285708
2023-03-31,48.97853822825222
2023-04-01,51.146833137040794
2023-04-02,50.65443350810752
2023-04-03,52.92691730737933
2023-04-04,54.751933864509674
2023-04-05,53.94026471606894
2023-04-06,35.91086098780141
2023-04-07,52.639976997091175
2023-04-08,53.66259191578813
2023-04-09,51.68801512301883
2023-04-10,52.52993960479534
2023-04-11,50.74147467188924
2023-04-12,51.52761005958189
2023-04-13,52.21414350801285
2023-04-14,54.30684963706389
2023-04-15,54.53535373934275
2023-04-16,55.22993305171644
2023-04-17,55.293254580163875
2023-04-18,54.233643096790665
2023-04-19,52.84837284152258
2023-04-20,52.97818888436385
2023-04-21,50.87985411083066
2023-04-22,48.36553062537911
2023-04-23,48.72184601415979
2023-04-24,48.587103956405265
2023-04-25,50.173294665521105
2023-04-26,52.615123843698974
2023-04-27,51.92126522931938
2023-04-28,50.13245508624541
2023-04-29,48.42228365095036
2023-04-30,49.1115934516949
2023-05-01,49.77960787371107
2023-05-02,48.261242500354875
2023-05-03,49.84702549987372
2023-05-04,44.40018928741154
2023-05-05,42.83636627630657
2023-05-06,43.269128618948216
2023-05-07,31.14645774236723
2023-05-08,33.944495757557
2023-05-09,33.66638746006495
2023-05-10,33.59695565196653
2023-05-11,32.66447906102763
2023-05-12,30.2318668315269
2023-05-13,28.92986364066775
2023-05-14,27.813048017633513
2023-05-15,27.61781112756009
2023-05-16,29.061074981600342
2023-05-17,28.483390731782688
2023-05-18,28.699426534483162
2023-05-19,28.085444905694466
2023-05-20,27.792094511433618
2023-05-21,27.252986597605155
2023-05-22,28.613370326582455
2023-05-23,25.707600684632194
2023-05-24,25.084383642573414
2023-05-25,24.878896684395336
2023-05-26,26.129414296929642
2023-05-27,23.668913427248818
2023-05-28,24.446211749288416
2023-05-29,19.43656386034811
2023-05-30,17.801490003508302
2023-05-31,19.33931148811331
2023-06-01,16.190187715464067
2023-06-02,15.775913130047991
2023-06-03,14.115631603530044
2023-06-04,12.44997798097457
2023-06-05,14.323805471031836
2023-06-06,16.63693491010254
2023-06-07,19.13901058545122
2023-06-08,20.457106575826632
2023-06-09,20.708027070057632
2023-06-10,21.770904675350145
2023-06-11,22.411016112246628
2023-06-12,21.983764955339847
2023-06-13,25.066975912225374
2023-06-14,21.24976509329859
2023-06-15,19.9018789844718
2023-06-16,26.231641235415402
2023-06-17,29.26951262917733
2023-06-18,25.078591767732185
2023-06-19,23.53953676019531
2023-06-20,21.864341961008304
2023-06-21,22.767241337665347
2023-06-22,23.39602613390599
2023-06-23,27.919845770669905
2023-06-24,25.449101612925308
2023-06-25,25.573587851713043
2023-06-26,23.869657607769224
2023-06-27,26.067929473761943
2023-06-28,23.70287063137524
2023-06-29,21.66055204910612
2023-06-30,18.218757066303482
2023-07-01,14.935934582766153
2023-07-02,26.57956342890865
2023-07-03,24.255499709629547
2023-09-13,11.956602190120712
2023-09-14,33.443061274515706
2023-09-16,35.877613797465294
2023-09-17,67.59393121016011
2023-09-18,69.21531108927749
2023-09-19,39.561587321762104
2023-09-20,34.81242324980547
2023-09-21,34.39760044565211
2023-09-22,23.806147025683146
2023-09-23,21.99047344202516
2023-09-24,18.965379222823465
2023-09-25,19.414449051884553
2023-09-26,15.851804045267869
2023-09-27,17.133845421046303
2023-09-28,17.47127469269758
2023-09-29,17.46716386278799
2023-09-30,19.521973615353684
2023-10-01,18.873234534111248
2023-10-02,20.078336820000942
2023-10-03,17.861109242116015
2023-10-04,18.5761375317132
2023-10-05,17.945824565523992
2023-10-06,19.260862085054452
2023-10-07,21.127883902702926
2023-10-08,21.944190920193773
2023-10-09,24.950103795659807
2023-10-10,27.897357978336178
2023-10-11,34.570132116928534
2023-10-12,32.778837338074375
2023-10-13,30.14485822517724
2023-10-14,32.77380494307187
2023-10-15,33.18152223164987
2023-10-16,32.03231776769583
2023-10-17,30.205621537818573
2023-10-18,28.06172567412769
2023-10-19,28.62403594843044
2023-10-20,29.011453767805484
2023-10-21,31.77271570562443
2023-10-22,31.776623884554
2023-10-23,26.61818292363095
2023-10-24,26.6153139330373
2023-10-25,28.436454433989745
2023-10-26,31.1006328967136
2023-10-27,34.30246992617505
2023-10-28,33.75439277601496
2023-10-29,32.81350685219508
2023-10-30,31.463907807835735
2023-10-31,32.572183465021496
2023-11-01,32.4724717210488
2023-11-02,33.64714653762597
2023-11-03,32.36045167662178
2023-11-04,32.12990956023313
2023-11-05,32.352858396067184
2023-11-06,32.69713898809117
2023-11-07,32.47172125853406
2023-11-08,34.32785694342032
2023-11-09,35.8463509279068
2023-11-10,36.48486904720577
2023-11-11,36.83115592036007
2023-11-12,36.01331964010204
2023-11-13,36.46175325905012
2023-11-14,34.89651363737008
2023-11-15,33.49964169677395
2023-11-16,34.23519259742839
2023-11-17,32.46257869761209
2023-11-18,31.098254896002953
2023-11-19,29.089426701507648
2023-11-20,29.735906727905558
2023-11-21,29.955943115889816
2023-11-22,30.188345343077305
2023-11-23,30.470198979170103
2023-11-24,28.68194069562162
2023-11-25,29.963950059295552
2023-11-26,27.423306025611637
2023-11-27,26.733713937543946
2023-11-28,29.315623965472337
2023-11-29,27.955768016088633
2023-11-30,27.682187456816365
