date,connectedness
2023-03-02,20.130584481955783
2023-03-07,23.820388916290547
2023-03-12,23.630008832367146
2023-03-17,27.35541731439023
2023-03-22,35.51403624470496
2023-03-27,46.72793135622687
2023-04-01,51.146833137040794
2023-04-06,35.91086098780141
2023-04-11,50.74147467188924
2023-04-16,55.22993305171644
2023-04-21,50.87985411083066
2023-04-26,52.615123843698974
2023-05-01,49.77960787371107
2023-05-06,43.269128618948216
2023-05-11,32.66447906102763
2023-05-16,29.061074981600342
2023-05-21,27.252986597605155
2023-05-26,26.129414296929642
2023-05-31,19.33931148811331
2023-06-05,14.323805471031836
2023-06-10,21.770904675350145
2023-06-15,19.9018789844718
2023-06-20,21.864341961008304
2023-06-25,25.573587851713043
2023-06-30,18.218757066303482
2023-09-13,11.956602190120712
2023-09-18,69.21531108927749
2023-09-23,21.99047344202516
2023-09-28,17.47127469269758
2023-10-03,17.861109242116015
2023-10-08,21.944190920193773
2023-10-13,30.14485822517724
2023-10-18,28.06172567412769
2023-10-23,26.61818292363095
2023-10-28,33.75439277601496
2023-11-02,33.64714653762597
2023-11-07,32.47172125853406
2023-11-12,36.01331964010204
2023-11-17,32.46257869761209
2023-11-22,30.188345343077305
2023-11-27,26.733713937543946
2023-12-02,24.40862315464599
2023-12-07,27.541338888247513
2023-12-12,30.798940259776586
2023-12-17,32.83821765058496
2023-12-22,28.644684859193926
2023-12-27,31.02453760770795
2024-01-01,28.9186484768564
2024-01-06,35.04994150324512
2024-01-11,33.90963544476268
2024-01-16,30.38148627760693
2024-01-21,30.112464662681948
2024-01-26,25.802857837003977
2024-01-31,25.033960854962167
2024-02-05,23.821818009677244
2024-02-10,21.725414374994077
2024-02-15,21.03226390626478
2024-02-20,23.1734806864476
2024-02-25,26.596309291601717
2024-03-01,32.897368188167334
2024-03-06,31.598761699683187
2024-03-11,29.889219806333735
2024-03-16,28.45329177866277
2024-03-21,22.418143727001972
2024-03-26,22.026461705631426
2024-03-31,24.471514404029993
2024-04-05,26.000342107635312
2024-04-10,24.874955234275753
2024-04-15,24.038864140348327
2024-04-20,26.98106717471127
2024-04-25,19.80038363671408
2024-04-30,21.497378442311145
2024-05-05,22.529453611758843
2024-05-10,30.784489668992975
2024-05-15,19.59452828284286
2024-05-20,23.937105517349945
2024-05-25,22.335942645140072
2024-05-30,29.148877796535743
2024-06-04,33.32416482970512
2024-06-09,25.736579619205447
2024-06-14,28.588117969045
2024-06-19,30.451608501778658
2024-06-24,33.32926433806826
2024-06-29,29.782830633044355
2024-07-04,30.09590616589204
2024-07-09,28.915986308100848
2024-07-14,31.35520675678116
2024-07-19,23.85901944636316
2024-07-24,25.067597587311074
2024-07-29,26.979578728938446
2024-08-03,29.40081753140973
2024-08-08,42.30435687181803
2024-08-13,35.46261935143389
2024-08-18,29.171203427595984
2024-08-23,36.51848076235006
2024-08-28,28.55486107137689
2024-09-02,31.35446889620379
2024-09-07,38.63854419584414
2024-09-12,30.453026502548674
2024-09-17,30.169051030804862
2024-09-22,36.02248419095289
2024-09-27,31.344231396737854
2024-10-02,33.1233645943239
2024-10-07,34.790601453415185
2024-10-12,35.432313287320646
2024-10-17,34.30918800163014
2024-10-22,32.07666923022846
2024-10-27,27.00353355436339
2024-11-01,25.025893530401788
2024-11-06,29.294007552915048
2024-11-11,28.430346702536546
2024-11-16,21.357191480720207
2024-11-21,23.380747865097828
2024-11-26,35.05266222606651
2024-12-01,30.830867737562905
2024-12-06,33.95777899877921
2024-12-11,30.246870218378273
2024-12-16,29.02972384202971
2024-12-21,32.33181196577577
2024-12-26,29.049838727490695
2024-12-31,22.750024548600635
